mm_aaaa;A0;A0_1;A0_7;A1;pais;ccaa;A13;aloja;motivo;A16;gastototal;factoregatur
122016;2;20161200027922;2;2;01;13;9;1;1;1;1686.2018846;1320.3586655
122016;2;20161200027923;2;2;01;13;5;3;3;6;594.18220721;220.80364929
122016;2;20161200027924;2;2;01;01;5;3;3;6;518.28716294;176.37030728
122016;2;20161200027967;2;2;02;13;7;3;3;6;517.60327029;874.87170094
122016;2;20161200027971;2;2;05;13;5;1;3;6;760.847266;715.70419176
122016;2;20161200027972;2;2;05;13;5;1;1;6;760.847266;1536.2480515
122016;2;20161200027974;2;2;03;13;10;3;3;6;576.57064483;141.80780762
122016;2;20161200027975;2;2;02;13;12;3;1;6;864.38431848;268.27123779
122016;2;20161200027976;2;2;03;12;10;3;1;6;565.61525163;196.12364847
122016;2;20161200027977;2;2;15;13;1;1;3;6;1360.1305092;1176.3257793
122016;2;20161200027980;2;2;07;13;2;1;1;6;416.68859038;794.12837112
122016;2;20161200027981;2;2;06;12;10;3;3;6;716.21421189;90.81722875
122016;2;20161200027983;2;2;07;13;1;1;1;6;198.9520401;1418.6581796
122016;2;20161200027984;2;2;06;13;7;3;3;6;681.50769522;281.9007325
122016;2;20161200027985;2;2;06;13;4;3;3;6;589.28476828;140.95036625
122016;2;20161200027987;2;2;15;13;6;3;3;6;623.76268436;96.717858472
122016;2;20161200027988;2;2;06;02;10;3;3;6;690.74560151;363.268915
122016;2;20161200028023;2;2;01;04;7;3;1;6;640.8772029;309.52965547
122016;2;20161200028024;2;2;01;04;5;3;1;6;723.78849002;309.52965547
122016;2;20161200028025;2;2;01;04;5;3;1;6;778.34945076;309.52965547
122016;2;20161200028026;2;2;01;04;4;3;3;6;597.59979515;72.101530632
122016;2;20161200028027;2;2;01;04;7;3;3;6;594.51936111;144.20306126
122016;2;20161200028028;2;2;01;04;9;1;1;1;1207.5963129;195.73796483
122016;2;20161200028029;2;2;01;04;5;3;3;6;549.55418012;72.101530632
122016;2;20161200028031;2;2;01;04;4;3;3;6;726.02344088;144.20306126
122016;2;20161200028059;2;2;01;04;5;1;1;1;834.16572583;135.14129614
122016;2;20161200028060;2;2;01;04;7;1;1;1;937.71032541;230.0099227
122016;2;20161200028061;2;2;01;04;6;1;1;1;945.85757004;249.33447045
122016;2;20161200028062;2;2;01;04;6;1;1;1;808.96463194;124.66723523
122016;2;20161200028063;2;2;15;04;3;3;3;6;4698.7628701;96.901888086
122016;2;20161200028064;2;2;09;04;5;3;3;6;656.41978964;120.4392312
122016;2;20161200028065;2;2;01;04;3;1;1;6;842.54581336;328.09408783
122016;2;20161200028066;2;2;09;04;7;1;1;6;964.13220083;131.85086209
122016;2;20161200028067;2;2;01;04;3;3;1;6;947.32602271;154.76482773
122016;2;20161200028068;2;2;01;04;3;1;1;6;670.33932503;328.09408783
122016;2;20161200028069;2;2;01;04;8;1;1;6;1128.3975853;219.18944939
122016;2;20161200028070;2;2;01;04;3;3;3;6;358.33659808;72.101530632
122016;2;20161200028071;2;2;08;04;5;3;3;6;427.88642863;49.318596794
122016;2;20161200028072;2;2;08;04;4;1;3;6;809.26782163;28.734033643
122016;2;20161200028073;2;2;08;04;4;3;1;6;586.35622343;105.86161029
122016;2;20161200028074;2;2;08;04;5;1;1;6;938.26458875;99.97697634
122016;2;20161200028075;2;2;08;04;4;3;3;6;607.84051499;98.637193588
122016;2;20161200028145;2;1;03;09;5;1;1;6;469.39711785;1731.3753758
122016;2;20161200028147;2;1;03;09;4;3;3;6;247.06530798;1422.7943492
122016;2;20161200028150;2;1;03;09;4;1;1;6;397.33312759;2059.5277668
122016;2;20161200028153;2;1;03;09;5;2;1;6;395.80672067;4651.4428879
122016;2;20161200028207;2;3;05;10;10;3;2;6;1056.847677;63.636446139
122016;2;20161200028210;2;3;05;09;134;2;3;6;8165.8294875;89.477170018
